"districtid","hasMetro","busStopDensity","stopsWithinMetroService","streetDensity","collectorStreetDensity","mainRoadDensity","highWayDensity","busRouteDensity","lineOverlapFactor","peopleDensity","developLevel","developLevelWithinBusService","busAccessibility","laggingIndex","weiboSignin","number","number_level","1","2","3","4","5","index","leafIndex"
242,0,1.353267261,0,2.737018987,0.933494499,0,0.603459558,3.416190831,6.517568728,0,-0.328825605,-0.405150409,7536.388435,3.190260789,130,162,1,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
243,1,1.559394896,12,0.942870049,0.081480121,0.293180141,0.167055889,9.766009592,12.57471568,2635.914071,-0.064245059,0.162378151,8338.335037,3.88691249,107203,1171,5,0,0,0.5,0,0.5,3,11
244,0,11.96956228,0,1.13277878,0,1.459060525,0,24.92872014,9.14888284,9915.96831,-0.02140886,0.089474695,8688.696159,3.857528159,12895,689,3,0.0952380952380952,0.428571428571429,0.238095238095238,0.0952380952380952,0.142857142857143,2,8
245,1,13.41908536,15,2.811884005,1.450951821,1.314527268,0,53.87383359,17.62433195,9045.946601,0.321641598,0.115629326,9801.378664,4.323794207,9941,1196,5,0.0952380952380952,0.428571428571429,0.238095238095238,0.0952380952380952,0.142857142857143,2,8
246,0,8.167137324,0,0,0.486863738,0.377723792,1.544873101,27.01748568,23.08484816,6631.843065,-0.247700038,0.341633578,11799.15871,4.257769827,423,625,3,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
247,1,14.36240597,30,3.277740488,0,2.19178373,0.495750951,108.2599248,25.19598302,19663.55225,-0.06406925,0.742282919,6679.951745,3.600544848,1719,1043,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
248,1,19.66445293,30,5.801000109,0.474236582,1.917519365,0.560769457,84.01857894,24.9723971,22130.05748,0.555540857,0.106598527,6864.063655,3.897974704,4650,814,4,0,0.137931034482759,0.0344827586206897,0.206896551724138,0.620689655172414,5,5
249,1,10.01911884,17,3.121222091,0.105472291,1.456691659,0.571159559,32.47537677,11.78246902,11085.03897,2.137964378,0.855660102,6917.866394,3.544960488,10635,1100,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
250,0,12.59343166,0,1.089343153,0.163891949,0.963997855,0.777733982,39.54656419,18.68567944,17273.74472,-0.042024197,-0.154439698,6905.63677,3.752164429,3750,735,3,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
251,1,13.01224534,42,8.107737951,0,2.051906188,0,102.1831636,43.851025,25280.17767,4.219954867,2.373075023,8863.931053,4.804235232,21651,1370,5,0.0952380952380952,0.428571428571429,0.238095238095238,0.0952380952380952,0.142857142857143,2,8
252,0,0.927840886,0,0,0.160738988,0.088407222,0.163315349,4.78070433,7.04515068,2179.425742,-0.331067401,-0.385107393,8546.415133,3.965479048,1306,317,1,0.533333333333333,0,0.2,0.2,0.0666666666666667,1,9
253,0,0.808779979,0,0.331998192,0.118018469,0.025856795,0.122668936,4.127912591,10.89345147,1940.359962,-0.315197866,-0.382777634,10847.75888,5.016522312,8892,634,3,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
254,0,2.646076662,0,0.269723631,0.321573757,0.023871138,0.23427619,4.986612124,5.71647,2892.698343,-0.32002769,-0.311341695,9275.37585,4.138129833,954,453,2,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
255,1,12.94929685,17,3.368672157,0.465960169,0.337157779,0.708449587,45.78729886,13.09649939,10877.40839,-0.027359684,-0.227281613,7168.011929,3.861592346,2414,692,3,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
256,0,4.492710679,0,2.03844177,0.068779145,0.046875687,0.724839927,12.99779908,8.648857071,3101.446988,-0.223850135,-0.283566295,8976.239071,4.159456042,2306,501,2,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
257,0,4.452334521,0,2.772064011,0.472266746,0.185598362,0.402269796,29.5660193,15.90413701,6620.231569,-0.238882403,-0.116118469,8514.781079,3.714266496,4610,744,3,0.0833333333333333,0,0.666666666666667,0.25,0,3,6
258,0,4.632380872,0,1.10627627,0.787017475,0,0.755523032,37.24805001,10.82640517,10009.01916,-0.294193337,-0.338251486,10779.39614,4.740735785,737,1118,5,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
259,0,1.921711399,0,0,0,0,0.354830853,4.881234956,7.344025965,4565.266006,-0.329966302,-0.412086923,9061.284052,3.985609272,129,232,1,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
260,1,6.612133265,10,3.588401641,0,0.853304201,0.736581562,45.56390321,15.00116177,9716.203736,-0.257913115,0.408287059,9067.932238,4.201249308,3670,614,3,0.0833333333333333,0,0.666666666666667,0.25,0,3,6
261,1,11.39041895,14,4.903798768,0.820631131,0.916772577,0,16.26971983,6.887366591,9044.990826,-0.108933007,-0.3176717,7745.062585,3.509491674,2708,742,3,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
262,0,7.817493988,0,2.909417175,0,0.456898085,0.324683574,51.19576109,24.27956536,8881.810117,-0.2795539,-0.327343402,8542.007871,3.934200974,2267,815,4,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
263,0,3.848588819,0,1.96887089,0.254236034,0.874260181,0.050016216,8.171674411,7.42138714,2895.379358,-0.280628129,-0.277745628,7494.523129,3.43407983,2895,425,2,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
264,0,2.699456869,0,0.833678232,0.682707894,0.37827051,0.308146688,2.668859426,4.090616345,0,-0.331924826,-0.372667498,7750.730952,3.348921245,9,754,3,0.533333333333333,0,0.2,0.2,0.0666666666666667,1,9
265,0,10.87127863,0,7.216386835,0.787515992,0.479789424,0,92.29834675,29.02986407,23982.22511,-0.001652798,0.71357219,6900.451161,4.109638215,15396,1596,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
266,1,14.60056137,14,3.963499242,0.804086618,0.443735841,0,31.67223305,12.92451582,10032.15884,-0.195936098,-0.276112784,8001.314286,3.774873948,1188,578,2,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
267,0,7.6980615,0,2.731464819,0,0.539970673,0,22.70920428,13.74062372,7278.877419,-0.085613775,0.013399128,8092.592857,3.812807017,4011,801,4,0.0833333333333333,0,0.666666666666667,0.25,0,3,6
268,1,11.67883757,16,2.955292317,0.472284007,0.701294837,0,31.00630672,7.549616065,5846.889019,-0.245821868,-0.054306779,7527.630952,3.544527267,6552,705,3,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
270,0,3.780919111,0,0.824609237,0,0.076719914,0,4.569777376,4.036843769,1739.729484,-0.183892494,-0.275374936,10171.06497,3.764635136,1184,425,2,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
271,0,2.987407331,0,0.670570352,0,0.158689163,0,4.712758561,4.126446934,1436.077528,-0.174911288,-0.214544284,9401.327551,3.728929302,845,612,3,0,0,0.5,0,0.5,3,11
272,0,9.770153384,0,0.049864869,0,0.972367201,0,15.02273843,4.919465096,6032.02167,-0.251751374,-0.362022476,10065.14762,3.47093717,1620,915,4,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
273,1,35.59546768,34,4.891221497,1.421222811,0.583062548,0,66.13812241,20.25942752,27530.85106,1.743994693,1.715558546,6163.038173,3.46162271,13095,1041,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
274,1,25.91303752,30,3.969280259,1.735742675,0.169512723,0,68.51339752,22.93634255,27338.53478,2.244497912,3.048158834,5914.49932,3.364854186,25258,1442,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
275,1,15.60931229,27,1.245190878,1.710384811,0,0,60.14232358,24.23286213,23740.60043,0.276934604,1.003204212,6690.773224,3.61086926,9281,1384,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
276,1,24.98282431,22,5.940767883,0,0,0,29.34153901,8.341106865,27603.77173,0.467897687,2.683599124,6521.784052,3.57224841,3699,1506,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
277,1,25.45791145,20,3.517520879,1.667764993,2.024703603,0,35.94123065,9.989137782,27228.58185,1.182811689,0.565017753,6608.636488,3.808296629,9425,1334,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
278,1,31.61287983,42,4.909742572,1.552981011,2.780176786,0,108.5747192,21.54208215,21779.49963,3.725520429,3.14029091,6780.990779,3.657457755,17974,1498,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
279,1,39.08314344,45,4.945075991,1.314167938,2.981023987,0,98.85611938,22.10838825,25534.50554,2.747090226,1.862436118,6201.92642,3.318356711,7509,1057,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
280,1,22.1942082,42,4.350319756,3.419777056,1.396417022,0,103.7057516,18.61081464,20177.71608,3.309335141,4.274726169,6472.580095,3.623493089,37649,1349,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
281,1,33.04110313,39,4.420082794,0.785218805,2.826685462,0,115.6517365,31.66874763,23633.61098,4.441575109,2.732244954,6106.270068,3.370204113,26695,1391,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
282,1,28.22041114,34,5.382249792,0.940896429,0,0,41.75453627,8.509000232,27944.28937,2.398790936,3.128169726,5828.267007,3.307035845,20031,1312,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
283,1,26.29391799,42,2.1465317,2.547822772,2.744251101,0,86.20748794,23.73269907,21795.21923,0.922137177,0.794364668,5961.428231,3.394775671,19479,1636,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
284,1,30.99504157,49,1.200307833,3.884336801,1.912333164,0,83.75193141,18.60446503,23866.25296,2.484949868,1.643271254,6124.560544,3.455618868,24539,1066,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
285,1,61.2030219,47,2.684162826,6.54854039,1.905231276,0,107.6211656,15.94282514,27616.68508,5.032177898,3.009845714,5944.903061,3.427566564,21715,1391,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
286,1,42.52080954,33,2.002944438,5.484014988,0.982664308,0,70.06310762,10.89958859,23523.91908,1.216262288,1.75613026,5855.262245,3.438309514,7073,1586,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
287,1,35.64365684,31,3.690716768,0,1.566599325,0,80.54571418,33.65403845,23501.75075,0.015892155,0.794343806,6325.540816,3.507252323,3886,1397,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
288,1,18.73313329,39,5.695527341,0.578716774,3.609321604,0,98.77607741,23.19268124,23867.19717,-0.103700736,-0.202995448,6300.872268,3.74729758,1914,466,2,0,0.137931034482759,0.0344827586206897,0.206896551724138,0.620689655172414,5,5
289,1,10.57909993,36,4.441359601,0.407754495,1.882329285,0,110.7411761,26.42160331,25282.48012,0.081199006,-0.112524131,7651.733333,4.090980447,1379,769,3,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
290,0,0.703096295,0,0.031462638,0.007488481,0,0.245794315,5.65893344,11.37102622,1484.091035,-0.332479569,-0.40320142,6140.318027,3.538466311,42,816,4,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
291,1,15.87733842,34,1.321314038,0,2.662778554,0,55.95189511,43.2576472,18400.11425,0.190584625,1.203922923,6346.134694,3.838480088,7330,532,2,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
292,1,20.7674486,18,7.794639863,0.905451346,1.765646516,0,73.31086676,23.6761775,25155.6907,0.506526883,0.008677018,6547.094604,3.686454961,9526,1085,5,0,0.137931034482759,0.0344827586206897,0.206896551724138,0.620689655172414,5,5
293,0,18.31218848,0,8.558396856,0,0.872679888,0,65.88468035,15.6906298,14919.34604,0.302618952,0.412020675,6320.877049,3.368954215,4910,1214,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
294,1,18.32360001,21,4.329925488,0.405727701,1.284388981,0,64.00921567,18.12326511,24941.71548,-0.323585261,-0.209984274,6432.68104,3.752394043,1104,640,3,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
295,1,12.56166636,2,1.602843137,0,0.322005287,0.664310441,31.25043734,19.5948643,25421.09678,-0.297360372,-0.182607576,6465.819644,3.562760873,1266,441,2,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
296,1,3.5816961,2,1.514619424,0.386179106,0.325146253,0,32.54866822,15.70909861,14903.18468,-0.309572139,-0.379335289,7556.75945,4.402694608,60,798,3,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
297,1,3.111724037,18,1.785999082,0.268306579,0.344519818,0.535558123,17.60101439,16.64042268,4948.944215,-0.310704642,-0.320948898,9741.074343,3.345234295,3923,953,4,0.0833333333333333,0,0.666666666666667,0.25,0,3,6
298,0,1.110049534,0,1.297620367,0.048501803,0.165511164,0.07698222,4.679520117,10.27215669,1902.477848,-0.289769529,-0.281285994,7863.782209,3.165570616,2677,776,3,0,0,0.5,0,0.5,3,11
299,0,1.719624321,0,0,0,0.02308523,0.536298136,11.24254505,17.12677735,2074.251341,-0.325871762,-0.144888845,9118.62115,4.804849293,492,732,3,0,0,0.5,0,0.5,3,11
300,0,3.522903925,0,0,0,0,0.265876661,5.179437109,13.29112439,2372.155237,-0.33228649,-0.356945003,9488.136708,3.967303695,21,762,3,0.533333333333333,0,0.2,0.2,0.0666666666666667,1,9
301,1,13.26585924,12,0.892977838,0.171475045,0.75806779,0,41.81862442,10.97024312,9735.29652,-0.282678624,-0.032304996,6190.484354,3.577495132,5074,986,4,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
302,1,18.12059938,28,5.59813173,0,1.906431348,0,86.59948914,37.10080637,23542.03843,0.227838298,0.708697088,6403.93013,3.634530253,1594,426,2,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
303,1,23.74320351,28,8.552962473,1.691655136,3.617761612,0,92.0967065,33.91384469,25311.81288,0.969475828,-0.129158323,5933.310109,3.39891666,4430,431,2,0,0.137931034482759,0.0344827586206897,0.206896551724138,0.620689655172414,5,5
304,1,29.08529395,25,8.044097216,1.669443315,0.981927667,0,49.802633,14.6963098,25718.08777,0.410263933,0.085105732,6397.425926,3.453881896,4383,420,2,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
305,1,12.28714173,13,4.903536437,0.159573986,1.224633597,0,40.53775429,19.76016767,23825.57174,-0.179270185,-0.302706548,6255.057719,3.649615808,4703,570,2,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
306,1,13.15369212,31,2.274864195,0,0.551380227,0,54.47592116,29.34895704,7750.717197,0.597873719,0.700024206,6587.789366,3.465193606,26578,1036,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
307,1,30.76683918,42,4.846461401,0.883742295,2.25894643,0,107.8594474,19.30256452,25330.28327,0.265784882,1.430633537,6440.606899,3.634144459,2580,751,3,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
308,1,18.24662133,21,5.257352912,1.606947669,2.655558796,0,44.91153311,11.9836074,25157.72267,-0.229789499,-0.133183552,7402.633126,4.07076388,1047,832,4,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
309,0,10.67478357,0,1.156904423,0.421611749,1.104877617,0.978030149,97.05232915,28.44696926,18045.52147,-0.261158766,-0.373407985,7139.570157,4.110241498,971,664,3,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
310,1,7.266913742,3,2.965537341,0,1.65605146,0,33.71341608,7.679648955,601.8405982,-0.177461679,0.225006513,7115.035861,3.706876387,5682,1087,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
311,1,12.9037028,42,5.603852352,0.918063338,1.258325124,0,47.24363208,17.23037561,13284.14463,1.264074144,0.484349366,7198.142127,3.850778042,39474,1375,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
312,0,15.11237892,0,5.254583262,0.509751617,0.388980592,1.517493369,35.10801818,9.556294193,14491.45684,-0.240260314,-0.306891008,7278.508163,4.023313199,3448,1094,5,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
313,1,9.399470378,23,3.190573337,0.814677987,0.372146321,0.76920747,19.28689316,6.193403601,13405.22959,-0.21089255,-0.320054986,6359.85102,3.40685755,3459,963,4,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
314,1,13.40260245,11,2.224952005,0,0,0,48.76257802,16.14331812,12906.82169,-0.205466768,-0.379103683,6288.370143,3.586613389,209,559,2,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
315,0,1.627704839,0,3.231180568,0,0,0.435025181,2.695464868,2.573061831,62.90916354,-0.325156274,-0.397014349,7842.842857,3.608855286,2465,71,1,0.533333333333333,0,0.2,0.2,0.0666666666666667,1,9
316,0,14.20259223,0,2.650142009,0.318104721,1.359792924,1.083576391,31.28297336,17.7565788,10315.53713,-0.007644326,0.236714713,7787.4182,3.67340317,4636,798,3,0.0833333333333333,0,0.666666666666667,0.25,0,3,6
317,1,19.44658357,55,7.410855939,0,1.187537635,0,40.8978564,11.19196457,14237.28093,0.860181846,0.147879081,7182.992828,3.758907295,7454,941,4,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
318,1,21.7313999,47,9.288178846,0.777176251,0.740798777,0,129.5703099,20.50015382,14430.95521,-0.02618485,-0.202814,6498.822789,3.512261237,2146,591,2,0,0.137931034482759,0.0344827586206897,0.206896551724138,0.620689655172414,5,5
319,1,14.40621196,47,6.770926988,0.700160598,1.420111592,0,73.95168528,25.46954551,14615.62408,-0.188802304,-0.13981812,7181.54141,3.74989931,1574,1026,5,0,0.137931034482759,0.0344827586206897,0.206896551724138,0.620689655172414,5,5
320,0,6.465956738,0,5.265708674,0,0.374641635,0,12.63109659,6.461003652,12592.31409,-0.322396983,-0.372174853,8145.879227,4.131540785,661,931,4,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
321,0,8.273047331,0,1.438503757,0.262834667,0.935751948,2.060630314,38.23215226,13.58538421,13376.03047,-0.01852775,-0.263110663,6752.234833,3.73934986,2623,646,3,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
322,1,3.54078393,11,1.299471359,0,0,0,5.242130133,4.697116955,7829.57668,-0.332621497,-0.411163851,6020.0154,3.301015397,650,661,3,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
323,1,13.03911866,25,3.284898384,1.40039943,0.518408557,0,55.8889359,23.2794771,13781.71168,-0.15889419,-0.243480687,7318.289276,3.96058386,1703,946,4,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
324,1,16.59722238,23,4.24756623,0,0.260458814,0,24.90792457,6.089970631,13655.6497,0.076493269,-0.262663911,6770.767687,3.494723109,13620,896,4,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
325,1,5.592909411,11,1.915113173,1.137848887,0,0.352677928,9.381030601,8.364030516,7312.473393,-0.326235461,-0.405924203,7103.840476,3.673999626,1887,684,3,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
326,0,13.47419584,0,0,0,1.062670148,0,56.0684415,24.32173473,9925.511314,0.209532851,-0.195053982,7470.707566,4.329977266,7741,929,4,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
327,0,7.157159665,0,0,0,0.473077849,0.062899553,26.67087885,14.39210462,8065.368018,-0.224565478,-0.298379943,8286.494206,4.464683657,1051,535,2,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
328,0,10.53742445,0,0,0,0,1.297671285,22.99669199,12.35346799,8917.322688,-0.157337497,-0.268301765,8217.467213,4.408229636,1450,288,1,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
329,0,3.015409088,0,0,0,0.050792731,0.116757632,4.01079726,10.45952028,2632.625253,-0.317893834,-0.340929889,8645.399384,3.962956952,231,334,1,0.533333333333333,0,0.2,0.2,0.0666666666666667,1,9
330,0,1.542546915,0,0,0.367029619,0,0.074869294,4.205646038,8.058627873,1598.531336,-0.331348504,-0.411156976,8446.331288,4.12226556,6,947,4,0.533333333333333,0,0.2,0.2,0.0666666666666667,1,9
331,1,9.717850314,31,1.405097249,0.924072294,0.621618433,0.598697435,75.84484386,16.33335946,7902.23069,-0.104836796,-0.123035487,6492.460544,3.708935167,41988,1584,5,0,0,0,0.75,0.25,4,7
332,0,17.46654165,0,4.703334331,0,0.386475051,0,86.82504128,18.87980112,14820.73117,0.064276243,-0.139327366,7929.481824,3.922504954,2753,890,4,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
333,0,16.22657867,0,5.682186284,0,1.547139369,0,30.44199974,7.094290866,15051.38475,-0.125828474,0.00529672,7056.912227,3.829153198,1674,881,4,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
334,0,1.127058964,0,0,0.199870615,0,0,2.243637971,9.37932561,1693.80155,-0.332672821,-0.412674804,12211.68443,4.109448724,27,261,1,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
336,0,11.12221151,0,0,0.115709788,0.939118208,0,34.15990067,15.00459332,8104.127678,-0.183860096,-0.259095127,8520.409184,4.336763609,4862,792,3,0.0833333333333333,0,0.666666666666667,0.25,0,3,6
337,0,15.29989137,0,0,0.948274786,0.128073367,0,19.74191032,6.753235318,9339.001745,-0.264367717,-0.242945399,7498.805102,3.915445163,1176,863,4,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
338,0,6.946733709,0,0,0.419046862,0.15111427,0.746240423,19.35029773,8.745120135,5808.582437,-0.280425004,-0.36928813,8606.379346,4.027291222,551,247,1,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
339,1,13.17492346,22,2.456105907,0.666747639,0.089118516,0.37174081,69.7091224,17.6364771,8838.755466,0.271563749,0.13102934,6625.549522,3.935888861,12045,1070,5,0,0.137931034482759,0.0344827586206897,0.206896551724138,0.620689655172414,5,5
340,1,4.92351807,45,2.385245667,0,0.502039273,0.781064642,36.65891202,19.08023227,7536.712348,-0.257046418,-0.202511535,7131.721081,4.371280208,4163,1229,5,0.0588235294117647,0.117647058823529,0.470588235294118,0.147058823529412,0.205882352941176,3,3
341,1,19.43048197,20,2.936817893,1.237111711,0,0,58.92789104,12.95778279,9951.473834,0.060185198,-0.01950763,6456.57805,3.21382845,7475,925,4,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
342,0,16.87751207,0,1.688335369,2.090149839,0.98500564,0,58.13930909,11.78099666,10047.26615,0.423001998,0.167551711,7495.428425,3.619853681,14079,1074,5,0,0.0526315789473684,0.157894736842105,0.526315789473684,0.263157894736842,4,10
343,0,5.970077969,0,4.215243779,1.76960393,0.436647906,0.40527712,58.64194882,37.27577031,9953.189265,-0.140118791,-0.238264616,9143.22428,3.877036616,6169,817,4,0.0952380952380952,0.428571428571429,0.238095238095238,0.0952380952380952,0.142857142857143,2,8
344,0,4.067057076,0,0,0,1.032527462,0.857079596,5.275828424,2.283379442,4091.458929,-0.327497591,-0.396947183,10241.26392,4.604734511,213,199,1,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
345,0,4.4538287,0,0,0,0.471604549,0,6.617077342,6.678235022,4103.572985,-0.331456309,-0.412503223,9346.104976,4.422313673,106,192,1,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
347,1,8.982518847,24,0.497645843,1.727673409,0,0.711381351,15.79534845,6.789787688,9543.034486,-0.021709341,-0.181872739,6327.432856,3.717580459,6691,811,4,0,0,0,0.75,0.25,4,7
349,0,15.94627333,0,4.131262027,0,1.706466676,0,61.30854672,34.47319172,10110.59171,0.148267931,0.384046968,7551.61486,3.555048777,7080,1176,5,0,0.0714285714285714,0.0714285714285714,0.128571428571429,0.728571428571429,5,1
350,1,12.0754474,15,2.768619352,1.408107778,1.173966213,0,43.90182107,13.52583024,7804.995805,-0.112965128,-0.108829939,7422.130272,3.39143302,16960,921,4,0,0,0,0.75,0.25,4,7
351,0,12.51848385,0,0,1.241064706,1.006332159,0,13.42446207,4.887139433,9659.431981,-0.330541349,-0.396414034,9859.886503,4.131989963,32,134,1,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
353,0,5.395729299,0,0,0,0.793283666,0,14.4182247,6.513252584,6091.277703,-0.29601,-0.360453045,9657.403545,4.110422377,2873,406,2,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
357,0,16.02754561,0,0,0.304597139,1.634237344,0,47.58732135,15.28963208,10018.78345,0.023372255,-0.215497839,10609.68371,4.387234963,5532,540,2,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
358,0,5.186567309,0,0,0,1.221654162,0,6.108213552,8.192859743,10185.37793,-0.318808957,-0.406791163,10649.0034,3.951817277,19,305,1,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
359,0,5.656020622,0,0,0,1.112280204,0,12.00944229,4.559339083,8937.486532,-0.326838498,-0.413252907,10243.65884,4.16474599,250,730,3,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
370,0,3.516887133,0,0.52728959,0,0,0.063789283,5.939875117,7.267803844,3235.449254,-0.331646222,-0.40433483,7875.114754,4.560546887,664,407,2,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
371,0,2.262849348,0,0,0.059008352,0,0.121068014,8.85254543,7.849149602,2777.011017,-0.327034772,-0.406259226,10015.11354,6.414268348,16,444,2,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
372,0,8.458940135,0,0,1.442404436,0,0,36.71230502,21.2217277,9805.513974,-0.295444283,-0.376260142,8568.464822,4.411871961,1146,451,2,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
374,0,7.834473249,0,0,0,0.25401946,0.531748484,3.104651987,1.503280563,8932.985125,-0.217024849,-0.364503243,9617.180952,3.557915573,177,233,1,0.255102040816327,0.5,0.102040816326531,0.112244897959184,0.0306122448979592,2,2
375,0,6.057228697,0,0,0,0.408213279,0.572691218,3.103604244,1.565129199,8003.609834,-0.296863394,-0.36081123,9913.249148,3.57273278,298,185,1,0.661971830985915,0.0985915492957746,0.0845070422535211,0.0704225352112676,0.0845070422535211,1,4
